StoreID,1/3/16,1/10/16,1/17/16,1/24/16,1/31/16,2/7/16,2/14/16,2/21/16,2/28/16,3/6/16,3/13/16,3/20/16,3/27/16,4/3/16,4/10/16,4/17/16,4/24/16,5/1/16,5/8/16,5/15/16,5/22/16,5/29/16,6/5/16,6/12/16,6/19/16,6/26/16,7/3/16,7/10/16,7/17/16,7/24/16,7/31/16,8/7/16,8/14/16,8/21/16,8/28/16,9/4/16,9/11/16,9/18/16,9/25/16,10/2/16,10/9/16,10/16/16,10/23/16,10/30/16,11/6/16,11/13/16,11/20/16,11/27/16,12/4/16,12/11/16,12/18/16,12/25/16
368,12903.5,9864.2,13365.6,13541.1,10151.8,12171.2,10013.9,14289.6,11755.5,12807.7,14443.6,12606.3,14682.7,9412.0,9422.0,11694.0,10022.0,13601.0,9170.0,9581.0,13513.0,9925.0,10248.0,10448.0,13249.0,10376.0,11005.0,11616.0,12979.0,12941.0,10795.0,13169.0,13423.0,11905.0,14559.0,13877.0,10824.0,11721.0,10431.0,12481.0,11830.0,15042.0,13681.0,13900.0,12534.0,11598.0,15079.0,14234.0,15434.0,19625.0,20303.0,15631.0
369,6325.2,5173.9,6116.3,6521.2,7134.0,6374.8,6338.1,5958.0,7586.4,5173.9,7208.4,6956.3,7598.2,6792.0,5711.0,6871.0,6256.0,7798.0,5258.0,5480.0,4928.0,6594.0,7402.0,5795.0,6143.0,5743.0,5563.0,6948.0,4834.0,4900.0,6634.0,5945.0,5272.0,7370.0,6358.0,5096.0,6503.0,5326.0,6027.0,5783.0,5315.0,5359.0,7237.0,6655.0,6962.0,8382.0,8179.0,7067.0,7466.0,10253.0,9915.0,7254.0
370,12560.0,11553.0,13030.6,12856.1,13738.2,15327.9,12738.8,11485.1,14975.7,14766.7,16019.3,17574.5,11099.6,13862.0,13828.0,14796.0,11805.0,13321.0,13474.0,11661.0,11637.0,12047.0,12297.0,12883.0,9922.0,16541.0,14114.0,14527.0,14874.0,15030.0,12044.0,11544.0,11212.0,13099.0,12924.0,13534.0,15916.0,13068.0,13018.0,14008.0,11947.0,14037.0,12522.0,16444.0,17307.0,18467.0,21454.0,13184.0,14756.0,17406.0,23873.0,16211.0
371,11107.1,8752.8,10219.7,11345.1,11593.9,15921.3,13308.5,10086.1,13344.0,12700.0,12987.5,13085.6,12985.4,10387.0,9064.0,9670.0,9834.0,12846.0,10424.0,10972.0,8778.0,10972.0,12476.0,10418.0,9165.0,9822.0,10384.0,9511.0,11096.0,10820.0,12716.0,9774.0,12005.0,12708.0,9534.0,9443.0,9856.0,11581.0,13663.0,10651.0,10698.0,11744.0,11850.0,11710.0,10335.0,14251.0,18001.0,9811.0,13696.0,19067.0,17487.0,16145.0
372,6779.7,7088.8,5763.0,6329.5,6240.1,10373.7,7072.7,6244.4,6928.3,7656.4,7634.9,8779.7,7781.3,7115.0,6560.0,8409.0,7923.0,9154.0,8109.0,7207.0,8202.0,6126.0,6312.0,7230.0,5635.0,7569.0,6429.0,6153.0,7257.0,6389.0,7025.0,6147.0,6578.0,6627.0,8261.0,6032.0,6520.0,8901.0,9045.0,6676.0,7831.0,6425.0,6426.0,8932.0,8859.0,10376.0,11137.0,9203.0,9487.0,9869.0,13631.0,10921.0
373,11546.5,10334.9,11187.9,12225.0,14129.2,14019.3,13674.7,12618.1,10840.0,10494.3,10901.4,15391.4,11387.1,10725.0,10406.0,11231.0,13202.0,10711.0,13492.0,14469.0,11560.0,9384.0,14625.0,12353.0,11990.0,14780.0,9465.0,13048.0,12492.0,13513.0,13494.0,12402.0,10232.0,14407.0,11184.0,12629.0,11210.0,14275.0,12085.0,14654.0,10684.0,14572.0,12339.0,10742.0,14756.0,15762.0,19191.0,15753.0,12782.0,15828.0,19585.0,17640.0
374,7504.9,9049.7,7126.6,9646.1,9396.1,9749.2,7850.2,7593.7,8187.9,8204.4,9238.3,8676.9,9836.9,7881.0,6967.0,8994.0,7501.0,9024.0,6678.0,9317.0,6383.0,9109.0,8496.0,6541.0,6532.0,7384.0,6387.0,7245.0,7891.0,7066.0,7419.0,8919.0,9436.0,8099.0,7273.0,8182.0,9354.0,8232.0,9708.0,9365.0,8239.0,7632.0,7335.0,8455.0,8292.0,9738.0,10326.0,8714.0,9727.0,12282.0,12620.0,12338.0
375,6365.7,6235.2,6564.1,6625.5,5525.9,7852.4,5726.5,5821.9,7752.6,7900.7,6167.3,6657.3,7137.6,6516.0,7286.0,7427.0,5908.0,6881.0,5184.0,7301.0,7201.0,6902.0,5887.0,5616.0,5636.0,5888.0,6051.0,7359.0,6124.0,5847.0,6808.0,7771.0,7393.0,6023.0,6815.0,7187.0,7583.0,5554.0,7396.0,7435.0,6902.0,7633.0,6969.0,8032.0,7148.0,6493.0,9205.0,8141.0,8312.0,9470.0,10609.0,7128.0
376,8523.4,11763.0,11151.3,10448.0,9861.0,13228.8,12653.7,11301.0,13452.8,13109.2,11910.5,14045.2,13576.7,10406.0,11586.0,10468.0,11744.0,10445.0,11626.0,12589.0,9415.0,12421.0,11773.0,10615.0,8712.0,12839.0,12397.0,9518.0,10814.0,11853.0,10548.0,12888.0,9811.0,10127.0,11608.0,10674.0,9564.0,9755.0,13613.0,12080.0,11408.0,10111.0,11881.0,13951.0,13505.0,10528.0,12422.0,12394.0,12614.0,14626.0,18414.0,13245.0
377,15287.1,11879.3,15619.2,15925.7,12170.4,19314.8,16445.9,13695.5,12737.1,17645.7,14314.2,15725.4,18054.1,12035.0,12990.0,12883.0,13931.0,14697.0,16357.0,16576.0,12501.0,13706.0,15708.0,15212.0,15009.0,17006.0,12672.0,14745.0,16345.0,16314.0,16503.0,12517.0,14009.0,13187.0,18059.0,15156.0,14221.0,14201.0,16722.0,15986.0,12796.0,15432.0,13424.0,13693.0,14280.0,20284.0,21641.0,18403.0,14211.0,20783.0,19578.0,15266.0
378,4869.0,4935.1,3771.9,4305.3,5279.1,5049.4,5545.8,4268.4,5817.0,4499.2,5514.5,6286.6,4332.2,3775.0,5053.0,4154.0,5071.0,4729.0,3722.0,5072.0,4784.0,5188.0,4566.0,3909.0,4670.0,4422.0,4861.0,4616.0,4115.0,4358.0,5045.0,4198.0,3746.0,3989.0,4137.0,3719.0,4343.0,3958.0,4506.0,5484.0,3986.0,4335.0,4026.0,4603.0,4544.0,6209.0,6201.0,5710.0,6131.0,6026.0,7193.0,6672.0
379,14314.4,12129.2,10561.1,16423.2,12026.9,14432.9,16597.6,11318.2,16352.1,12133.5,14167.9,17132.9,13009.1,15765.0,12323.0,15061.0,14961.0,16456.0,14935.0,11030.0,15122.0,12097.0,11148.0,13450.0,11130.0,16562.0,10991.0,10599.0,11213.0,14797.0,13721.0,14259.0,15284.0,13028.0,12814.0,13236.0,15414.0,14673.0,17212.0,11515.0,15382.0,15339.0,13313.0,14486.0,13000.0,19218.0,17993.0,15607.0,18579.0,17045.0,25085.0,18632.0
380,6737.7,9810.4,8661.2,7780.2,8058.1,9073.7,7363.4,7294.5,7564.8,9525.0,9353.7,10227.2,8026.9,7027.0,9064.0,7726.0,9907.0,8855.0,7662.0,6780.0,8601.0,7542.0,8597.0,6445.0,8833.0,8997.0,9494.0,7997.0,8956.0,9476.0,9910.0,9374.0,8405.0,10268.0,7721.0,7926.0,7794.0,9677.0,10027.0,7882.0,10734.0,9443.0,8331.0,7820.0,10669.0,9389.0,9657.0,8765.0,10587.0,12447.0,14265.0,10027.0
381,6841.1,6638.6,5830.9,8015.0,6288.6,8477.1,6469.5,7963.3,8058.1,6510.5,8141.0,8884.2,8247.7,7153.0,6420.0,7373.0,7377.0,7730.0,6312.0,6839.0,7412.0,7146.0,5846.0,5950.0,6965.0,7746.0,5611.0,6031.0,6803.0,6063.0,8158.0,7935.0,5622.0,5727.0,8290.0,7243.0,6715.0,6290.0,8222.0,6489.0,7373.0,5936.0,8155.0,7553.0,7397.0,8099.0,8012.0,6021.0,7183.0,11359.0,11126.0,7399.0
382,6366.8,6706.7,8253.7,8168.2,6622.3,8448.9,6605.8,9198.8,7650.7,7909.4,9031.0,9376.4,6463.3,7590.0,7702.0,6345.0,8204.0,7244.0,7853.0,8760.0,7660.0,5980.0,7040.0,6185.0,5934.0,8218.0,5970.0,8413.0,7325.0,6399.0,8548.0,8305.0,7840.0,7835.0,8890.0,8003.0,9046.0,8240.0,7841.0,6855.0,7157.0,6446.0,8388.0,7228.0,8558.0,7184.0,9371.0,9121.0,10012.0,12886.0,14143.0,9329.0
383,4942.4,5322.5,3906.3,6240.1,4585.9,5825.5,4481.4,5804.0,6148.6,6233.7,5764.1,6070.0,4869.1,4008.0,5789.0,4651.0,4691.0,4723.0,5052.0,4006.0,4772.0,4782.0,5696.0,3916.0,4696.0,4399.0,4424.0,4477.0,5411.0,5750.0,4165.0,4466.0,5393.0,4276.0,5557.0,4526.0,5267.0,5936.0,5000.0,4654.0,6003.0,4758.0,5930.0,6103.0,6111.0,4974.0,7812.0,6399.0,6329.0,8756.0,7932.0,5442.0
384,5215.6,6542.2,5202.4,7515.8,7060.8,9396.1,6211.1,6621.2,5498.4,6305.4,7123.3,6780.1,5662.9,6843.0,6429.0,6331.0,5095.0,7918.0,5165.0,6194.0,7055.0,5723.0,5374.0,5494.0,6511.0,6360.0,6360.0,5256.0,6088.0,5051.0,7099.0,5959.0,6848.0,8100.0,7985.0,5634.0,5763.0,7602.0,5918.0,5812.0,5579.0,7708.0,7621.0,5680.0,5755.0,6414.0,9708.0,7044.0,7779.0,11647.0,9671.0,10159.0
385,7457.1,8812.0,9338.7,10055.9,7297.8,8967.1,10338.1,7195.4,8404.9,9155.6,9055.4,8346.8,7548.7,8504.0,7165.0,7462.0,7714.0,10038.0,8763.0,7882.0,9388.0,8283.0,8350.0,8539.0,9468.0,7420.0,7118.0,8453.0,9195.0,6901.0,7704.0,7403.0,7273.0,9936.0,8754.0,7142.0,9874.0,9175.0,7516.0,8395.0,7784.0,10506.0,10603.0,8119.0,10975.0,9300.0,11337.0,7634.0,9803.0,13044.0,16273.0,12636.0
386,14505.0,10947.7,10883.1,16132.4,13403.3,17579.9,14480.3,11001.6,14460.9,13318.2,11343.0,12117.3,15296.6,11565.0,12473.0,13214.0,13600.0,15798.0,13132.0,14835.0,12317.0,10807.0,13199.0,12184.0,13659.0,16392.0,12196.0,13212.0,14907.0,13687.0,12311.0,14311.0,13739.0,15861.0,14130.0,13027.0,14410.0,15024.0,12645.0,13107.0,16343.0,16366.0,12576.0,15544.0,14998.0,12632.0,18818.0,12835.0,15776.0,18456.0,19287.0,19708.0
387,10901.4,15360.2,12941.2,12750.6,10927.2,15023.1,15606.8,15223.4,12025.8,11402.2,11936.4,16843.2,15015.5,10979.0,10840.0,13222.0,11521.0,13086.0,12941.0,13975.0,10102.0,13300.0,12128.0,14497.0,11702.0,14791.0,14858.0,12652.0,11798.0,13730.0,15578.0,10825.0,15586.0,15716.0,12430.0,14127.0,10815.0,15906.0,15421.0,12643.0,11982.0,13368.0,16067.0,15264.0,14940.0,17144.0,22052.0,14874.0,14519.0,19660.0,23279.0,15143.0
388,9262.2,8004.3,7713.5,9213.7,7018.8,11076.9,10460.9,7663.9,10011.8,8478.1,10536.3,9299.9,10729.1,6775.0,9219.0,7524.0,8099.0,10658.0,8660.0,9606.0,6902.0,8812.0,9750.0,6823.0,9259.0,9281.0,9342.0,8092.0,8827.0,8699.0,9800.0,9520.0,7046.0,10582.0,8315.0,9159.0,9930.0,8480.0,9997.0,8685.0,9032.0,9192.0,9588.0,10616.0,8799.0,11347.0,10889.0,7621.0,10730.0,11291.0,11484.0,13263.0
389,13065.8,13558.3,9495.2,13048.1,10895.3,16309.8,11566.1,11638.0,11253.9,10988.3,13854.9,12299.9,13458.7,8935.0,12723.0,13333.0,11923.0,13180.0,9766.0,12870.0,11124.0,12331.0,12356.0,9572.0,9002.0,14000.0,10133.0,12821.0,11676.0,13055.0,10081.0,12742.0,11982.0,10588.0,9780.0,12243.0,11448.0,9964.0,10981.0,13251.0,14223.0,14091.0,12841.0,11627.0,11250.0,12025.0,17633.0,10245.0,14030.0,19893.0,19951.0,11929.0
390,4813.1,6757.1,4811.0,7221.3,6618.2,7159.9,6138.9,5543.3,5876.1,6243.4,6658.0,7647.8,6924.0,5410.0,6456.0,6640.0,6760.0,5342.0,5593.0,4658.0,5652.0,6354.0,5546.0,5990.0,6238.0,7319.0,5039.0,6001.0,6388.0,5500.0,6540.0,5935.0,4751.0,6253.0,5068.0,5684.0,6764.0,6941.0,5998.0,6720.0,5649.0,5991.0,5271.0,6589.0,5252.0,6541.0,7868.0,5427.0,5714.0,10193.0,9905.0,7580.0
391,13048.9,10495.4,13726.4,11036.0,11071.6,14855.1,14618.1,14641.8,10696.8,14158.2,10733.4,14171.2,14906.8,13364.0,12284.0,11427.0,13638.0,11154.0,9402.0,10547.0,12351.0,12807.0,14218.0,11622.0,10134.0,13322.0,11089.0,10831.0,11242.0,10219.0,10001.0,12857.0,10213.0,10915.0,13109.0,14533.0,14822.0,11709.0,10992.0,15268.0,11981.0,13373.0,10862.0,14612.0,12872.0,14939.0,18536.0,14373.0,14231.0,22148.0,21362.0,14944.0
392,12566.4,13255.7,12957.4,13730.7,13413.0,16511.5,13689.7,12588.0,12864.8,10486.7,14642.9,13689.7,11584.2,10541.0,11507.0,12084.0,11850.0,11823.0,9975.0,13451.0,13038.0,9301.0,11596.0,8990.0,12680.0,13594.0,13167.0,11102.0,9436.0,11299.0,10349.0,10142.0,12783.0,14071.0,13284.0,10438.0,12398.0,12344.0,12033.0,12430.0,10441.0,12991.0,11373.0,11555.0,11840.0,15018.0,19036.0,14512.0,11050.0,15746.0,17998.0,12468.0
393,9463.0,11679.9,13634.8,14149.0,10782.0,15453.8,10910.3,12993.4,11700.8,12083.4,15658.8,13001.1,14208.2,12140.0,11050.0,11803.0,14104.0,12001.0,12802.0,9734.0,11663.0,12631.0,11934.0,12229.0,13025.0,11923.0,11003.0,13733.0,11188.0,12417.0,11958.0,12367.0,11455.0,11377.0,13809.0,14267.0,9922.0,11817.0,14592.0,14855.0,13433.0,11674.0,11300.0,14426.0,14953.0,14928.0,15183.0,12904.0,11904.0,18625.0,16306.0,13504.0
394,10633.2,12073.2,11857.8,16762.4,14920.8,14745.2,15861.0,11400.0,11169.6,11677.9,16191.6,16264.9,14530.9,10889.0,15381.0,13596.0,11454.0,12270.0,12821.0,11318.0,14085.0,10726.0,14025.0,13433.0,11180.0,14670.0,13852.0,12415.0,15003.0,11862.0,13887.0,14599.0,12403.0,13193.0,16544.0,12507.0,12525.0,15598.0,11928.0,16130.0,14900.0,13994.0,12323.0,14327.0,12393.0,13117.0,14832.0,15310.0,16013.0,23090.0,20627.0,17601.0
395,7836.7,9266.5,9609.1,12210.3,11359.4,12780.4,8799.1,9364.9,11882.1,10500.8,11069.9,12156.1,11878.8,9723.0,7910.0,10809.0,10109.0,12433.0,9413.0,8770.0,10511.0,10707.0,10876.0,7905.0,10176.0,10441.0,7992.0,8130.0,7897.0,9392.0,8501.0,9178.0,9693.0,9242.0,9062.0,11337.0,8728.0,11322.0,11779.0,8778.0,10210.0,9157.0,9225.0,11553.0,12506.0,10434.0,15529.0,9530.0,9151.0,16464.0,14817.0,10807.0
396,11055.4,11029.6,13349.4,14250.9,10871.2,17018.8,14808.8,11927.8,12555.7,11771.6,14569.7,15648.8,15334.3,14634.0,10221.0,11920.0,14585.0,15402.0,10443.0,10730.0,12529.0,14039.0,14801.0,11819.0,12274.0,12465.0,11239.0,11053.0,12378.0,10702.0,12493.0,13246.0,15085.0,13331.0,14244.0,15486.0,13543.0,11716.0,11997.0,11027.0,14041.0,14331.0,11611.0,11338.0,13925.0,17778.0,15225.0,14651.0,16175.0,18602.0,16762.0,17530.0
397,6505.1,6525.5,4946.7,5531.5,5548.7,7052.2,6661.2,6058.1,6413.5,5152.4,7320.4,6603.1,7013.4,6215.0,4674.0,5905.0,5319.0,5215.0,6433.0,5602.0,5817.0,5866.0,5825.0,6035.0,5861.0,5973.0,5634.0,5195.0,6705.0,5039.0,6897.0,6654.0,6508.0,7246.0,6695.0,5615.0,5657.0,6935.0,5975.0,6406.0,5384.0,6019.0,5619.0,6127.0,5578.0,7323.0,8571.0,5834.0,6413.0,8060.0,7712.0,6636.0
398,15290.4,13565.8,16522.7,19353.7,18503.9,20065.2,18054.4,18268.2,13962.7,13346.5,14347.5,14749.9,19865.7,15884.0,15525.0,12808.0,16263.0,16428.0,17435.0,17301.0,16423.0,17263.0,16930.0,15395.0,14970.0,13790.0,12930.0,17815.0,15394.0,16222.0,17604.0,15112.0,15776.0,16422.0,19155.0,16162.0,18183.0,15917.0,16466.0,13460.0,16133.0,18876.0,17411.0,19404.0,18170.0,17983.0,20302.0,18289.0,16945.0,25742.0,29078.0,23619.0
399,6540.5,6371.4,6789.1,6487.5,6670.9,7385.8,6017.8,6489.7,5362.6,6657.6,5783.6,6294.1,5369.2,5396.0,5513.0,6383.0,5802.0,6468.0,5241.0,5637.0,5966.0,5968.0,6435.0,5021.0,5658.0,6874.0,5186.0,6509.0,6435.0,6175.0,5592.0,5741.0,6583.0,5486.0,5564.0,6230.0,6788.0,6880.0,5746.0,6814.0,5061.0,5899.0,6578.0,5876.0,7119.0,7622.0,7655.0,6476.0,5691.0,9253.0,8710.0,6187.0
400,12059.9,11738.3,11668.8,14382.9,12398.3,17055.5,12547.4,12593.3,15553.9,13193.9,16140.0,14436.7,10593.0,13746.0,13031.0,9595.0,10975.0,14761.0,11201.0,13094.0,11561.0,13133.0,12656.0,12652.0,10849.0,13569.0,12346.0,10842.0,10195.0,11132.0,11186.0,11029.0,12519.0,12450.0,12465.0,10525.0,12449.0,12970.0,10605.0,11504.0,10648.0,13830.0,14922.0,14192.0,12946.0,15301.0,19083.0,12925.0,12934.0,19524.0,19641.0,17907.0
401,6617.1,7221.3,5393.6,8043.0,5976.3,8422.1,8269.2,8702.2,7850.3,8064.6,6264.9,9213.7,8299.4,7571.0,7161.0,7430.0,5605.0,6930.0,7702.0,5961.0,5936.0,6674.0,8003.0,6157.0,6230.0,8831.0,5509.0,6732.0,5629.0,5756.0,6182.0,7037.0,6152.0,7839.0,7718.0,6319.0,8443.0,6792.0,6313.0,8601.0,8412.0,6426.0,8586.0,8553.0,7714.0,8300.0,10363.0,7970.0,9288.0,9846.0,10395.0,9724.0
402,5591.6,6638.7,6990.6,7100.3,6221.0,8608.9,6457.8,6478.6,6466.6,8054.2,8062.9,8024.6,5554.4,5113.0,6228.0,7493.0,6709.0,6125.0,7119.0,5550.0,5132.0,5417.0,5851.0,7040.0,6852.0,6176.0,6367.0,5891.0,7247.0,5364.0,7376.0,7341.0,6903.0,5714.0,5467.0,7285.0,6086.0,5865.0,5844.0,5653.0,7161.0,7617.0,7209.0,7486.0,6322.0,6829.0,10506.0,7228.0,6273.0,9890.0,10180.0,8762.0
403,8527.3,10152.7,10960.5,10610.2,8705.2,13944.0,9169.3,11202.5,12841.2,9614.6,13486.5,12625.7,12248.9,11835.0,11923.0,8567.0,10330.0,11118.0,8112.0,10642.0,11618.0,8788.0,9648.0,10248.0,9650.0,9615.0,11369.0,10146.0,10646.0,8858.0,10794.0,8973.0,8649.0,11392.0,9690.0,12428.0,8548.0,11199.0,12015.0,11690.0,10563.0,11950.0,9317.0,10484.0,12177.0,13582.0,13751.0,13192.0,12344.0,13466.0,18003.0,15737.0
404,14957.3,12216.9,10774.7,12847.7,16630.8,14596.5,12190.3,15338.0,15480.8,16452.6,15761.9,18184.7,16488.0,12909.0,12117.0,13547.0,11007.0,17376.0,13384.0,11656.0,14781.0,12683.0,13010.0,13013.0,11656.0,13042.0,11223.0,13473.0,15455.0,12684.0,11370.0,11224.0,11413.0,12655.0,12117.0,12214.0,15188.0,12788.0,12032.0,14438.0,13570.0,16811.0,14206.0,11855.0,15677.0,18142.0,21477.0,12429.0,19134.0,22234.0,24081.0,15547.0
405,13345.1,13595.0,12771.1,18120.5,16943.4,19457.1,13017.7,15894.4,13112.5,15612.2,13017.7,14008.5,12682.8,13225.0,12278.0,15558.0,13953.0,17569.0,13691.0,13044.0,11717.0,12393.0,14359.0,12626.0,14189.0,12748.0,14909.0,16495.0,11374.0,12194.0,13919.0,12238.0,15708.0,13421.0,17529.0,11957.0,12075.0,15576.0,13248.0,13349.0,12919.0,13952.0,17316.0,16229.0,15391.0,16396.0,17167.0,12669.0,16998.0,23702.0,25551.0,20459.0
406,13059.7,11718.8,9733.9,15429.1,14030.1,18321.9,14556.7,11319.3,13024.2,13611.1,12169.0,13702.7,15162.0,11130.0,12103.0,11379.0,13390.0,15512.0,11353.0,9823.0,10705.0,14015.0,15226.0,13163.0,13532.0,11430.0,13730.0,13938.0,9944.0,9673.0,14922.0,13108.0,12472.0,10645.0,14485.0,11206.0,14435.0,10623.0,14514.0,12219.0,10637.0,10868.0,13012.0,10601.0,15793.0,14627.0,14557.0,11636.0,11797.0,21544.0,23672.0,18545.0
407,6476.0,8597.7,8446.9,6884.2,6148.6,7890.1,7383.9,7285.9,7413.0,7148.0,6889.6,7511.0,7819.0,8057.0,8209.0,7176.0,8269.0,8663.0,8307.0,6182.0,6344.0,8108.0,6288.0,7870.0,5866.0,8628.0,6594.0,5896.0,6580.0,8230.0,8412.0,6411.0,8515.0,9159.0,8579.0,7489.0,8218.0,8330.0,8573.0,8560.0,9397.0,7272.0,7295.0,6747.0,7988.0,9294.0,9711.0,9541.0,9146.0,13318.0,11140.0,10921.0
408,11740.4,12969.2,16536.3,13120.0,17480.8,19911.6,16424.3,16272.4,18233.6,14576.1,19207.2,15071.5,14063.5,13687.0,17069.0,14095.0,14598.0,18237.0,15232.0,14610.0,16397.0,14965.0,14110.0,15364.0,16346.0,19439.0,16071.0,16193.0,12207.0,12292.0,13980.0,14332.0,15011.0,14641.0,16606.0,16817.0,13102.0,14640.0,13111.0,13360.0,16757.0,17791.0,14713.0,18947.0,13713.0,18840.0,22308.0,15502.0,16603.0,25688.0,26076.0,19409.0
409,15218.0,14304.7,15108.2,14255.2,13165.2,16054.8,14057.0,16394.1,14749.5,15199.7,15042.5,12964.9,13953.6,15002.0,15219.0,11859.0,15442.0,13354.0,10334.0,13070.0,13760.0,10647.0,15401.0,11084.0,11362.0,14794.0,14473.0,12119.0,11848.0,12269.0,12581.0,12037.0,15582.0,15268.0,15889.0,12040.0,16375.0,12328.0,16929.0,15995.0,11783.0,16832.0,16448.0,14392.0,14911.0,15551.0,18691.0,11942.0,18345.0,18753.0,19583.0,15576.0
410,11493.1,15882.2,12794.8,17520.9,16561.7,18414.8,13761.7,17025.8,14979.4,16067.8,16085.5,14296.5,17841.3,16076.0,16379.0,14145.0,12716.0,13144.0,16491.0,12887.0,14820.0,13005.0,17608.0,15211.0,14221.0,12893.0,13423.0,15906.0,15223.0,15455.0,15563.0,15785.0,12249.0,12326.0,15326.0,12182.0,15382.0,15784.0,18270.0,16735.0,17602.0,17701.0,16526.0,13394.0,15214.0,14786.0,18582.0,13376.0,20744.0,25915.0,19579.0,22100.0
411,8386.6,8018.3,8085.0,9431.3,9409.7,9024.2,8788.3,9876.1,9061.9,9317.1,10487.8,9752.2,6823.9,6952.0,7727.0,7590.0,9383.0,7369.0,6440.0,6579.0,7740.0,9001.0,8215.0,6438.0,7631.0,8579.0,7733.0,6653.0,6809.0,7958.0,6639.0,9189.0,8899.0,6973.0,7775.0,9506.0,7770.0,8125.0,9624.0,9419.0,7355.0,8452.0,7147.0,9583.0,9413.0,9090.0,11090.0,10259.0,9245.0,11953.0,14623.0,11658.0
412,11666.6,16375.3,10756.6,14155.4,14070.3,20229.1,16341.7,15374.6,13105.4,16502.0,17499.3,17523.9,12741.2,13913.0,11000.0,12653.0,12316.0,13115.0,10912.0,15027.0,11746.0,15344.0,15208.0,10090.0,14163.0,12333.0,11802.0,13422.0,14420.0,12904.0,12725.0,12939.0,11723.0,15770.0,12484.0,13975.0,12587.0,13794.0,15285.0,11962.0,13424.0,13241.0,12538.0,14282.0,12583.0,16559.0,15653.0,11977.0,16457.0,18057.0,21052.0,15595.0
413,12247.8,14705.3,13087.6,14878.8,13573.8,15030.2,14955.1,13620.2,11412.4,14820.3,13003.6,16487.7,14933.0,13528.0,14473.0,12536.0,10308.0,11329.0,9938.0,11655.0,9608.0,13786.0,11000.0,12323.0,13064.0,13852.0,9919.0,10226.0,11039.0,11702.0,10543.0,12795.0,11720.0,13677.0,13068.0,14092.0,13850.0,14180.0,10748.0,14117.0,10756.0,15489.0,12092.0,13611.0,12118.0,15677.0,20523.0,12873.0,16542.0,20543.0,17312.0,15031.0
414,12440.4,12732.3,13395.7,11450.7,10476.0,12935.8,11408.7,12074.2,10800.2,11005.9,10794.8,11867.5,10560.0,11278.0,11985.0,10100.0,11042.0,12249.0,10203.0,11551.0,13504.0,12975.0,12534.0,9877.0,9542.0,12213.0,12342.0,13700.0,10440.0,14093.0,13201.0,14093.0,12388.0,14369.0,10492.0,11849.0,13960.0,10820.0,14336.0,10572.0,10863.0,15327.0,13844.0,15216.0,15372.0,12014.0,20213.0,13307.0,14588.0,18397.0,19627.0,15788.0
415,14016.1,15351.6,14045.2,17541.1,12622.4,14708.6,12134.6,12115.2,16256.2,14586.9,16475.9,14948.8,14037.6,12471.0,13985.0,14217.0,12914.0,13281.0,13500.0,12394.0,13560.0,13247.0,13760.0,13244.0,14648.0,13287.0,12292.0,12758.0,16023.0,12631.0,14373.0,12437.0,12345.0,15589.0,16867.0,13579.0,14271.0,16832.0,14428.0,16563.0,15631.0,16139.0,15856.0,15996.0,16720.0,19206.0,21068.0,12761.0,16131.0,23272.0,24469.0,17411.0
416,10012.9,9478.7,8952.0,11805.0,10236.9,11696.2,9528.2,8642.9,10540.6,10554.6,11346.2,8901.4,9122.2,9115.0,8592.0,10156.0,9009.0,11003.0,10566.0,8815.0,8783.0,7858.0,10476.0,8314.0,10654.0,12325.0,9796.0,8582.0,9482.0,8105.0,10031.0,8517.0,11088.0,10476.0,10308.0,9160.0,11811.0,9573.0,8799.0,9359.0,8478.0,12237.0,11037.0,10222.0,12499.0,9799.0,15416.0,12364.0,11121.0,12438.0,13111.0,13888.0
417,6350.0,5593.9,6933.7,6631.1,5558.4,7810.4,6114.1,7024.2,6946.7,6979.0,6946.7,7257.9,6450.2,6405.0,6956.0,7586.0,7237.0,8534.0,7267.0,6089.0,6969.0,7423.0,6952.0,5077.0,5253.0,8536.0,5271.0,6629.0,5548.0,7825.0,7153.0,7174.0,7994.0,7985.0,6682.0,7817.0,7968.0,7842.0,7487.0,7345.0,7156.0,6459.0,7513.0,6644.0,6304.0,6819.0,7988.0,6815.0,8510.0,10843.0,10517.0,8640.0
418,7422.7,8100.1,7853.5,8808.8,8372.6,9665.0,8145.4,7546.5,8609.5,10869.1,9394.7,10778.6,11182.5,7756.0,8963.0,8397.0,8794.0,11088.0,8993.0,10367.0,7235.0,10128.0,10869.0,7520.0,9102.0,10734.0,8270.0,7975.0,8641.0,10033.0,10831.0,7678.0,8007.0,8662.0,9173.0,9654.0,9311.0,8598.0,11214.0,10737.0,8440.0,7899.0,11081.0,9412.0,9876.0,9226.0,10592.0,8233.0,8981.0,11940.0,13158.0,11616.0
419,5909.5,5595.0,4861.6,6096.9,4480.3,5990.3,6762.5,6416.8,4653.7,6767.9,6795.9,7289.1,6284.3,4626.0,5928.0,5408.0,4716.0,5406.0,5893.0,6186.0,5291.0,4866.0,4737.0,4727.0,4258.0,6084.0,4677.0,4786.0,6185.0,4782.0,6425.0,5970.0,5898.0,4653.0,5524.0,6461.0,6526.0,5728.0,5395.0,5412.0,5390.0,5476.0,6268.0,6518.0,6221.0,5900.0,9084.0,6584.0,6471.0,8573.0,7684.0,6676.0
